spec	Fold_0
nist_3329195	test
nist_3329218	train
nist_3329270	train
nist_3329294	val
nist_3329308	val
nist_3329349	val
nist_3329371	test
nist_3329400	train
nist_3329414	train
nist_3329463	train
nist_3329499	train
nist_3329519	train
nist_3329547	val
nist_3329555	train
nist_3329594	train
nist_3329632	train
nist_3329648	train
nist_3329679	test
nist_3329698	test
nist_3329747	train
nist_3329771	val
nist_3329804	test
nist_3329822	test
nist_3329865	train
nist_3329979	train
nist_3329999	train
nist_3330050	train
nist_3330200	train
nist_3330219	train
nist_3330279	train
nist_3330294	train
nist_3330320	train
nist_3330335	train
nist_3330366	train
nist_3330399	test
nist_3330428	val
nist_3330441	train
nist_3330473	train
nist_3330510	train
nist_3330549	train
nist_3330584	val
nist_3330701	train
nist_3330743	train
nist_3330765	train
nist_3330807	val
nist_3330848	train
nist_3330871	train
nist_3330903	train
nist_3330962	train
nist_3330979	train
nist_3330997	train
nist_3331148	train
nist_3331216	train
nist_3331235	train
nist_3331296	train
nist_3331308	train
nist_3331331	train
nist_3331347	train
nist_3331391	train
nist_3331404	train
nist_3331421	train
nist_3331437	train
nist_3331530	val
nist_3331545	val
nist_3331584	train
nist_3331628	train
nist_3331647	train
nist_3331667	train
nist_3331685	train
nist_3331729	val
nist_3331769	train
nist_3331809	train
nist_3331871	train
nist_3331957	train
nist_3331995	test
nist_3332043	train
nist_3332054	test
nist_3332092	train
nist_3332122	train
nist_3332152	train
nist_3332172	val
nist_3332183	val
nist_3332194	train
nist_3332210	train
nist_3332233	val
nist_3332300	train
nist_3332314	train
nist_3332331	train
nist_3332358	test
nist_3332408	train
nist_3332431	train
nist_3332478	train
nist_3332527	train
nist_3332539	train
nist_3332560	train
nist_3332621	train
nist_3332636	test
nist_3332672	test
nist_3332719	train
nist_3332740	train
nist_3332815	train
nist_3332829	train
nist_3332849	train
nist_3332866	train
nist_3332898	test
nist_3332945	train
nist_3332996	train
nist_3333021	train
nist_3333040	train
nist_3333094	train
nist_3333110	train
nist_3333121	test
nist_3333140	test
nist_3333200	val
nist_3333213	train
nist_3333265	train
nist_3333284	train
nist_3333302	train
nist_3333334	train
nist_3333359	val
nist_3333375	train
nist_3333411	train
nist_3333430	train
nist_3333459	train
nist_3333505	val
nist_3333520	train
nist_3333534	train
nist_3333548	train
nist_3333560	train
nist_3333603	train
nist_3333635	train
nist_3333690	train
nist_3333719	train
nist_3333757	train
nist_3333796	train
nist_3333858	train
nist_3333898	train
nist_3333950	train
nist_3333969	train
nist_3333984	train
nist_3334017	train
nist_3334037	train
nist_3334074	train
nist_3334119	train
nist_3334161	train
nist_3334190	train
nist_3334225	train
nist_3334291	train
nist_3334352	train
nist_3334401	train
nist_3334424	test
nist_3334460	train
nist_3334477	train
nist_3334493	train
nist_3334525	train
nist_3334547	train
nist_3334601	train
nist_3334616	train
nist_3334662	train
nist_3334707	train
nist_3334750	train
nist_3334769	train
nist_3334792	train
nist_3334799	train
nist_3334816	train
nist_3334828	test
nist_3334865	train
nist_3334883	train
nist_3334915	train
nist_3334950	train
nist_3335055	train
nist_3335069	train
nist_3335120	test
nist_3335141	test
nist_3335177	val
nist_3335210	test
nist_3335250	test
nist_3335260	train
nist_3335296	train
nist_3335325	train
nist_3335386	val
nist_3335403	val
nist_3335435	test
nist_3335470	train
nist_3335492	train
nist_3335509	train
nist_3335520	train
nist_3335542	train
nist_3335585	train
nist_3335599	train
nist_3335648	train
nist_3335834	train
nist_3335868	val
nist_3335901	train
nist_3335935	train
nist_3335985	train
nist_3336017	val
nist_3336062	train
nist_3336108	train
nist_3336129	train
nist_3336148	train
nist_3336195	train
nist_3336211	train
nist_3336304	test
nist_3336413	test
nist_3336463	train
nist_3336480	train
nist_3336497	train
nist_3336514	train
nist_3336546	train
nist_3336594	train
nist_3336606	train
nist_3336618	train
nist_3336651	train
nist_3336697	test
nist_3336751	train
nist_3336789	train
nist_3336805	train
nist_3336845	train
nist_3336865	train
nist_3336909	train
nist_3336916	train
nist_3336937	train
nist_3337105	train
nist_3337127	train
nist_3337228	train
nist_3337254	train
nist_3337292	train
nist_3337310	train
nist_3337392	train
nist_3337416	train
nist_3337432	train
nist_3337446	test
nist_3337488	train
nist_3337549	train
nist_3337568	train
nist_3337613	train
nist_3337632	train
nist_3337642	train
nist_3337670	train
nist_3337713	train
nist_3337822	val
nist_3337883	train
nist_3337926	train
nist_3337984	train
nist_3338019	train
nist_3338042	train
nist_3338059	train
nist_3338080	val
nist_3338095	train
nist_3338111	train
nist_3338135	train
nist_3338152	train
nist_3338166	train
nist_3338184	test
nist_3338214	train
nist_3338254	train
nist_3338286	train
nist_3338317	val
nist_3338335	val
nist_3338367	test
nist_3338393	train
nist_3338430	train
nist_3338445	train
nist_3338469	train
nist_3338509	train
nist_3338548	train
nist_3338604	test
nist_3338622	train
nist_3338643	train
nist_3338665	train
nist_3338693	train
nist_3338716	test
nist_3338732	train
nist_3338804	train
nist_3338835	train
nist_3338872	train
nist_3338943	train
nist_3338950	train
nist_3338952	train
nist_3339020	train
nist_3339037	train
nist_3339064	train
nist_3339083	train
nist_3339108	test
nist_3339128	train
nist_3339147	train
nist_3339179	train
nist_3339224	test
nist_3339278	train
nist_3339310	train
nist_3339366	train
nist_3339410	val
nist_3339422	val
nist_3339444	train
nist_3339541	train
nist_3339558	train
nist_3339577	train
nist_3339606	train
nist_3339625	train
nist_3339647	train
nist_3339677	train
nist_3339721	train
nist_3339741	train
nist_3339759	train
nist_3339797	train
nist_3339815	train
nist_3339824	train
nist_3339839	train
nist_3339861	train
nist_3339870	train
nist_3339890	train
nist_3339908	train
nist_3339929	train
nist_3339954	train
nist_3339968	train
nist_3340000	train
nist_3340048	train
nist_3340119	train
nist_3340127	train
nist_3340152	train
nist_3340171	train
nist_3340205	train
nist_3340218	train
nist_3340243	train
nist_3340259	train
nist_3340282	train
nist_3340322	train
nist_3340357	train
nist_3340494	val
nist_3340515	val
nist_3340533	val
nist_3340555	test
nist_3340595	train
nist_3340612	train
nist_3340626	train
nist_3340642	train
nist_3340671	train
nist_3340681	train
nist_3340695	train
nist_3340704	train
nist_3340718	train
nist_3340728	test
nist_3340755	train
nist_3340782	train
nist_3340786	train
nist_3340797	train
nist_3340814	train
nist_3340829	train
nist_3340880	train
nist_3340893	train
nist_3340905	val
nist_3340917	val
nist_3340930	train
nist_3341012	train
nist_3341041	train
nist_3341073	val
nist_3341085	val
nist_3341103	val
nist_3341118	train
nist_3341134	train
nist_3341150	train
nist_3341174	train
nist_3341213	train
nist_3341238	train
nist_3341260	train
nist_3341275	train
nist_3341334	train
nist_3341339	test
nist_3341364	train
nist_3341396	train
nist_3341429	train
nist_3341467	train
nist_3341477	train
nist_3341492	train
nist_3341523	train
nist_3341540	train
nist_3341566	train
nist_3341609	train
nist_3341695	train
nist_3341719	train
nist_3341776	train
nist_3341790	train
nist_3341805	train
nist_3341821	train
nist_3341825	train
nist_3341832	train
nist_3341877	train
nist_3341897	train
nist_3341914	train
nist_3341960	val
nist_3341979	val
nist_3342010	train
nist_3342071	train
nist_3342141	train
nist_3342156	val
nist_3342194	train
nist_3342223	train
nist_3342240	val
nist_3342260	val
nist_3342277	train
nist_3342331	train
nist_3342373	train
nist_3342388	train
nist_3342438	train
nist_3342457	train
nist_3342465	train
nist_3342525	train
nist_3342542	train
nist_3342580	train
nist_3342599	train
nist_3342624	val
nist_3342667	train
nist_3342690	test
nist_3342710	test
nist_3342725	train
nist_3342796	train
nist_3342830	train
nist_3342860	train
nist_3342904	test
nist_3342967	train
nist_3342986	train
nist_3343022	train
nist_3343029	train
nist_3343038	train
nist_3343044	train
nist_3343054	train
nist_3343067	train
nist_3343094	train
nist_3343145	train
nist_3343176	val
nist_3343207	train
nist_3343240	train
nist_3343242	train
nist_3343279	train
nist_3343321	test
nist_3343370	train
nist_3343395	train
nist_3343435	train
nist_3343439	train
nist_3343469	train
nist_3343490	train
nist_3343508	train
nist_3343545	train
nist_3343572	train
nist_3343598	train
nist_3343652	train
nist_3343674	train
nist_3343700	train
nist_3343726	train
nist_3343761	train
nist_3343792	train
nist_3343811	train
nist_3343850	val
nist_3343875	train
nist_3343896	train
nist_3343925	train
nist_3343947	train
nist_3343977	train
nist_3344017	test
nist_3344056	train
nist_3344072	train
nist_3344100	train
nist_3344138	val
nist_3344163	train
nist_3344197	train
nist_3344241	train
nist_3344287	train
nist_3344339	train
nist_3344382	train
nist_3344399	train
nist_3344418	train
nist_3344498	train
nist_3344564	test
nist_3344589	train
nist_3344625	train
nist_3344671	train
nist_3344711	train
nist_3344769	train
nist_3344832	train
nist_3344884	train
nist_3344907	train
nist_3344946	train
nist_3344980	train
nist_3345036	train
nist_3345076	train
nist_3345088	train
nist_3345126	train
nist_3345183	train
nist_3345235	train
nist_3345285	train
nist_3345326	train
nist_3345343	train
nist_3345389	train
nist_3345441	train
nist_3345532	train
nist_3345596	train
nist_3345632	train
nist_3345663	train
nist_3345720	train
nist_3345784	test
nist_3345819	train
nist_3345894	train
nist_3345946	train
nist_3346007	train
nist_3346021	train
nist_3346034	train
nist_3346054	train
nist_3346137	train
nist_3346183	train
nist_3346366	train
nist_3346388	train
nist_3346436	train
nist_3346451	train
nist_3346471	train
nist_3346563	train
nist_3346584	train
nist_3346642	train
nist_3346719	train
nist_3346763	train
nist_3346780	train
nist_3346811	train
nist_3346865	train
nist_3346873	train
nist_3346890	train
nist_3346904	test
nist_3346921	test
nist_3346961	test
nist_3346987	val
nist_3347006	val
nist_3347020	val
nist_3347074	val
nist_3347086	train
nist_3347161	train
nist_3347166	train
nist_3347203	train
nist_3347266	train
nist_3347299	train
nist_3347323	train
nist_3347347	train
nist_3347365	train
nist_3347409	train
nist_3347433	train
nist_3347454	train
nist_3347467	train
nist_3347472	val
nist_3347495	val
nist_3347514	train
nist_3347523	train
nist_3347597	train
nist_3347602	train
nist_3347631	train
nist_3347670	train
nist_3347687	train
nist_3347705	train
nist_3347749	train
nist_3347805	train
nist_3347841	test
nist_3347849	train
nist_3347878	train
nist_3347882	train
nist_3347891	train
nist_3347906	train
nist_3347914	train
nist_3347952	train
nist_3348014	val
nist_3348037	train
nist_3348044	train
nist_3348075	train
nist_3348093	train
nist_3348148	train
nist_3348155	test
nist_3348184	test
nist_3348227	train
nist_3348258	train
nist_3348289	train
nist_3348312	test
nist_3348323	train
nist_3348381	train
nist_3348424	train
nist_3348455	train
nist_3348501	train
nist_3348502	train
nist_3348517	train
nist_3348558	train
nist_3348595	val
nist_3348635	val
nist_3348642	val
nist_3348678	val
nist_3348703	train
nist_3348731	train
nist_3348817	train
nist_3348823	train
nist_3348854	train
nist_3348872	val
nist_3348946	train
nist_3348961	train
nist_3348994	train
nist_3349022	train
nist_3349038	train
nist_3349076	train
nist_3349088	train
nist_3349094	val
nist_3349102	train
nist_3349133	train
nist_3349140	train
nist_3349152	train
nist_3349168	train
nist_3349245	train
nist_3349275	train
nist_3349298	train
nist_3349327	train
nist_3349375	train
nist_3349417	train
nist_3349429	train
nist_3349465	train
nist_3349491	train
nist_3349515	train
nist_3349555	train
nist_3349571	val
nist_3349600	train
nist_3349639	train
nist_3349650	train
nist_3349656	train
nist_3349689	train
nist_3349711	train
nist_3349730	train
nist_3349747	train
nist_3349806	train
nist_3349840	train
nist_3349853	test
nist_3349864	train
nist_3349902	test
nist_3349916	train
nist_3349936	train
nist_3349948	train
nist_3349963	train
nist_3349978	train
nist_3349993	train
nist_3350000	train
nist_3350025	train
nist_3350036	train
nist_3350043	train
nist_3350062	val
nist_3350073	test
nist_3350081	train
nist_3350104	train
nist_3350128	train
nist_3350140	train
nist_3350174	train
nist_3350189	val
nist_3350210	train
nist_3350234	train
nist_3350265	train
nist_3350274	train
nist_3350287	train
nist_3350301	train
nist_3350316	train
nist_3350333	train
nist_3350337	train
nist_3350358	train
nist_3350387	train
nist_3350433	val
nist_3350486	train
nist_3350494	train
nist_3350504	train
nist_3350562	train
nist_3350598	train
nist_3350605	train
nist_3350641	train
nist_3350702	train
nist_3350728	train
nist_3350750	train
nist_3350776	train
nist_3350824	train
nist_3350861	train
nist_3350886	train
nist_3350907	train
nist_3350982	train
nist_3351032	test
nist_3351147	train
nist_3351254	test
nist_3351333	train
nist_3351358	train
nist_3351403	train
nist_3351415	train
nist_3351447	val
nist_3351504	test
nist_3351526	train
nist_3351541	train
nist_3351561	train
nist_3351575	train
nist_3351606	train
nist_3351634	train
nist_3351646	train
nist_3351659	train
nist_3351698	train
nist_3351725	train
nist_3351757	train
nist_3351790	train
nist_3351801	train
nist_3351816	train
nist_3351845	train
nist_3351873	train
nist_3351915	train
nist_3351991	train
nist_3352031	train
nist_3352106	train
nist_3352147	train
nist_3352159	train
nist_3352210	train
nist_3352236	train
nist_3352248	train
nist_3352260	train
nist_3352291	test
nist_3352323	train
nist_3352342	train
nist_3352384	train
nist_3352399	train
nist_3352432	train
nist_3352460	train
nist_3352508	test
nist_3352535	train
nist_3352564	test
nist_3352610	test
nist_3352630	test
nist_3352660	train
nist_3352688	train
nist_3352761	val
nist_3352772	train
nist_3352818	train
nist_3352828	train
nist_3352845	train
nist_3352869	train
nist_3352908	val
nist_3352965	train
nist_3352991	train
nist_3353022	train
nist_3353101	train
nist_3353137	train
nist_3353158	train
nist_3353218	train
nist_3353236	train
nist_3353282	train
nist_3353306	train
nist_3353404	train
nist_3353469	train
nist_3353490	train
nist_3353509	train
nist_3353531	train
nist_3353598	train
nist_3353676	train
nist_3353695	train
nist_3353738	train
nist_3353779	train
nist_3353804	train
nist_3353849	train
nist_3353865	train
nist_3353884	test
nist_3353940	train
nist_3353956	train
nist_3353965	test
nist_3353980	test
nist_3354010	train
nist_3354032	test
nist_3354048	train
nist_3354064	train
nist_3354105	test
nist_3354122	test
nist_3354128	train
nist_3354157	val
nist_3354182	train
nist_3354194	train
nist_3354218	val
nist_3354228	train
nist_3354237	train
nist_3354258	train
nist_3354273	val
nist_3354291	train
nist_3354311	train
nist_3354334	train
nist_3354399	train
nist_3354420	train
nist_3354505	train
nist_3354560	train
nist_3354658	train
nist_3354729	train
nist_3354765	train
nist_3354820	train
nist_3354856	val
nist_3354922	test
nist_3354954	train
nist_3355001	train
nist_3355042	val
nist_3355113	train
nist_3355152	train
nist_3355171	train
nist_3355190	train
nist_3355202	train
nist_3355294	train
nist_3355331	train
nist_3355359	train
nist_3355384	train
nist_3355484	train
nist_3355545	train
nist_3355694	train
nist_3355741	train
nist_3355765	train
nist_3355854	train
nist_3355871	train
nist_3355889	train
nist_3355935	train
nist_3355982	train
nist_3355989	train
nist_3356082	train
nist_3356101	test
nist_3356130	train
nist_3356169	train
nist_3356183	train
nist_3356200	val
nist_3356222	train
nist_3356237	train
nist_3356316	train
nist_3356354	train
nist_3356494	train
nist_3356569	val
nist_3356597	val
nist_3356619	val
nist_3356717	val
nist_3356757	train
nist_3356764	train
nist_3356768	train
nist_3356803	train
nist_3356908	train
nist_3356913	train
nist_3356951	train
nist_3356970	train
nist_3356990	train
nist_3356999	train
nist_3357032	train
nist_3357040	train
nist_3357046	train
nist_3357098	train
nist_3357193	train
nist_3357278	test
nist_3357286	test
nist_3357319	train
nist_3357337	train
nist_3357383	train
nist_3357473	train
